incident_id,event,timestamp,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at,preproc_priority,preproc_impact,preproc_urgency,duration_process
INC0019881,C,25/4/2016 17:07,False,1.0,0.0,6.0,True,Caller 5268,Opened by  17,15/4/2016 15:14,Created by 10,15/4/2016 15:22,Updated by 908,Phone,Location 46,Category 46,Subcategory 150,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 200,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 182,20/4/2016 16:33,25/4/2016 17:07,2.0,2.0,2.0,241.75
INC0019888,C,20/4/2016 17:07,False,0.0,0.0,3.0,True,Caller 3160,Opened by  17,15/4/2016 15:24,Created by 10,15/4/2016 15:35,Updated by 908,Phone,Location 204,Category 57,Subcategory 170,Symptom 596,?,2 - Medium,2 - Medium,3 - Moderate,Group 56,Resolver 167,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 150,15/4/2016 16:27,20/4/2016 17:07,2.0,2.0,2.0,121.54
INC0019889,C,24/4/2016 12:07,False,3.0,0.0,7.0,True,Caller 3160,Opened by  17,15/4/2016 15:24,Created by 10,15/4/2016 15:38,Updated by 908,Phone,Location 204,Category 57,Subcategory 170,Symptom 596,?,2 - Medium,2 - Medium,3 - Moderate,Group 56,Resolver 167,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 150,19/4/2016 11:53,24/4/2016 12:07,2.0,2.0,2.0,212.48000000000002
INC0019895,C,20/4/2016 16:07,False,0.0,0.0,2.0,True,Caller 4255,Opened by  62,15/4/2016 15:28,?,?,Updated by 908,Phone,Location 111,Category 61,Subcategory 36,Symptom 458,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,Resolver 123,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 111,15/4/2016 16:04,20/4/2016 16:07,2.0,2.0,2.0,120.64999999999999
INC0019912,C,23/4/2016 14:07,False,1.0,0.0,5.0,True,Caller 4684,?,15/4/2016 15:46,Created by 89,15/4/2016 15:50,Updated by 908,Phone,Location 97,Category 32,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 194,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 177,18/4/2016 13:24,23/4/2016 14:07,2.0,2.0,2.0,190.29
INC0019916,C,2/5/2016 22:07,False,0.0,0.0,7.0,False,Caller 440,Opened by  386,15/4/2016 15:53,Created by 167,15/4/2016 15:58,Updated by 908,Phone,Location 44,Category 9,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 30,27/4/2016 21:25,2/5/2016 22:07,2.0,2.0,2.0,414.15
INC0019926,C,24/4/2016 11:07,False,4.0,0.0,9.0,True,Caller 2058,Opened by  221,15/4/2016 16:09,Created by 98,15/4/2016 16:11,Updated by 908,Phone,Location 143,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,19/4/2016 10:22,24/4/2016 11:07,2.0,2.0,2.0,210.94
INC0019929,C,20/4/2016 17:07,False,0.0,0.0,2.0,True,Caller 4635,Opened by  24,15/4/2016 16:12,?,?,Updated by 908,Phone,Location 179,Category 35,Subcategory 28,Symptom 506,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,15/4/2016 16:18,20/4/2016 17:07,2.0,2.0,2.0,120.91999999999999
INC0019931,C,26/10/2016 12:00,False,3.0,0.0,73.0,False,Caller 783,?,15/4/2016 16:17,Created by 89,15/4/2016 16:20,Updated by 908,Phone,Location 111,Category 34,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 114,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 102,21/10/2016 11:18,26/10/2016 12:00,2.0,2.0,2.0,4651.6900000000005
INC0019954,C,23/4/2016 08:07,False,0.0,0.0,2.0,True,Caller 3826,Opened by  24,15/4/2016 16:43,Created by 13,15/4/2016 16:45,Updated by 908,Phone,Location 161,Category 57,Subcategory 146,Symptom 10,?,2 - Medium,2 - Medium,3 - Moderate,Group 58,Resolver 76,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 69,18/4/2016 08:03,23/4/2016 08:07,2.0,2.0,2.0,183.37
INC0019962,C,20/4/2016 17:07,False,0.0,0.0,2.0,True,Caller 2183,Opened by  386,15/4/2016 16:57,?,?,Updated by 908,Phone,Location 93,Category 20,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 186,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 169,15/4/2016 17:01,20/4/2016 17:07,2.0,2.0,2.0,120.16999999999999
INC0019972,C,24/4/2016 11:07,False,0.0,0.0,7.0,False,Caller 3036,Opened by  55,15/4/2016 17:10,Created by 30,15/4/2016 17:19,Updated by 908,Phone,Location 108,Category 46,Subcategory 251,?,?,1 - High,1 - High,1 - Critical,Group 22,Resolver 153,False,True,Do Not Notify,Problem ID  121,?,?,?,code 7,Resolved by 137,19/4/2016 10:23,24/4/2016 11:07,4.0,3.0,3.0,209.79000000000002
INC0019973,C,9/5/2016 11:07,False,2.0,0.0,11.0,False,Caller 2269,Opened by  17,15/4/2016 17:11,Created by 10,15/4/2016 17:16,Updated by 908,Phone,Location 36,Category 22,Subcategory 277,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,4/5/2016 10:39,9/5/2016 11:07,2.0,2.0,2.0,569.85
INC0019976,C,3/5/2016 12:07,False,1.0,0.0,14.0,False,Caller 2311,Opened by  17,15/4/2016 17:22,Created by 10,15/4/2016 17:38,Updated by 908,Phone,Location 223,Category 26,Subcategory 175,Symptom 120,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,28/4/2016 11:41,3/5/2016 12:07,2.0,2.0,2.0,426.4700000000001
INC0020000,C,20/4/2016 20:07,False,0.0,0.0,2.0,True,Caller 544,Opened by  58,15/4/2016 19:09,?,?,Updated by 908,Phone,Location 204,Category 9,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 30,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 29,15/4/2016 19:18,20/4/2016 20:07,2.0,2.0,2.0,120.97
INC0020002,C,23/4/2016 08:07,False,0.0,0.0,8.0,True,Caller 1531,Opened by  20,15/4/2016 19:48,Created by 12,15/4/2016 19:50,Updated by 908,Phone,Location 204,Category 46,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 58,Resolver 76,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 69,18/4/2016 07:53,23/4/2016 08:07,2.0,2.0,2.0,180.28
INC0020008,C,20/4/2016 23:07,False,0.0,0.0,2.0,True,Caller 1538,Opened by  58,15/4/2016 22:31,?,?,Updated by 908,Phone,Location 179,Category 9,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 30,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 29,15/4/2016 22:41,20/4/2016 23:07,2.0,2.0,2.0,120.60000000000001
INC0020009,C,25/4/2016 16:07,False,0.0,0.0,5.0,True,Caller 1252,Opened by  305,15/4/2016 22:38,Created by 130,15/4/2016 23:11,Updated by 908,Phone,Location 204,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,20/4/2016 15:35,25/4/2016 16:07,2.0,2.0,2.0,232.94
INC0020016,C,21/4/2016 03:07,False,0.0,0.0,3.0,True,Caller 5023,Opened by  94,16/4/2016 02:25,?,?,Updated by 908,Phone,Location 161,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 47,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 44,16/4/2016 02:31,21/4/2016 03:07,2.0,2.0,2.0,120.69999999999999
INC0020017,C,23/4/2016 18:07,False,1.0,0.0,5.0,True,Caller 5272,Opened by  94,16/4/2016 02:43,?,?,Updated by 908,Phone,Location 179,Category 61,Subcategory 16,Symptom 463,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 180,18/4/2016 17:58,23/4/2016 18:07,2.0,2.0,2.0,183.4
INC0020021,C,23/4/2016 08:07,False,0.0,0.0,2.0,True,Caller 2074,Opened by  94,16/4/2016 04:33,Created by 45,16/4/2016 05:33,Updated by 908,Phone,Location 143,Category 53,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 236,False,True,Do Not Notify,?,?,?,?,code 11,Resolved by 215,18/4/2016 08:00,23/4/2016 08:07,2.0,2.0,2.0,170.57
INC0020024,C,23/4/2016 11:07,False,0.0,0.0,2.0,True,Caller 4618,Opened by  94,16/4/2016 05:25,Created by 45,16/4/2016 06:34,Updated by 908,Phone,Location 143,Category 34,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 236,False,True,Do Not Notify,?,?,?,?,code 11,Resolved by 215,18/4/2016 11:01,23/4/2016 11:07,2.0,2.0,2.0,172.55
INC0020025,C,21/4/2016 07:07,False,0.0,0.0,4.0,True,Caller 3912,Opened by  94,16/4/2016 06:15,?,?,Updated by 908,Phone,Location 161,Category 35,Subcategory 28,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 47,False,True,Do Not Notify,?,?,?,?,code 5,Resolved by 44,16/4/2016 06:21,21/4/2016 07:07,2.0,2.0,2.0,120.86999999999999
INC0020029,C,24/4/2016 18:07,False,1.0,0.0,5.0,True,Caller 3450,Opened by  386,16/4/2016 07:55,Created by 167,16/4/2016 07:59,Updated by 908,Phone,Location 143,Category 23,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 33,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 32,19/4/2016 17:40,24/4/2016 18:07,2.0,2.0,2.0,202.13
INC0020035,C,21/4/2016 10:07,False,0.0,0.0,2.0,True,Caller 2141,Opened by  386,16/4/2016 08:57,?,?,Updated by 908,Phone,Location 204,Category 26,Subcategory 175,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 186,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 169,16/4/2016 09:30,21/4/2016 10:07,2.0,2.0,2.0,121.17
INC0020036,C,21/4/2016 09:07,False,0.0,0.0,2.0,True,Caller 2686,Opened by  239,16/4/2016 09:01,?,?,Updated by 908,Phone,Location 143,Category 26,Subcategory 175,Symptom 116,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 126,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 114,16/4/2016 09:02,21/4/2016 09:07,2.0,2.0,2.0,120.1
INC0020049,C,25/4/2016 11:07,False,4.0,0.0,10.0,True,Caller 5211,Opened by  239,16/4/2016 13:17,?,?,Updated by 908,Phone,Location 143,Category 51,Subcategory 301,Symptom 592,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,20/4/2016 10:54,25/4/2016 11:07,2.0,2.0,2.0,213.83
INC0020052,C,30/4/2016 15:07,False,4.0,0.0,15.0,False,Caller 1020,Opened by  17,16/4/2016 15:25,Created by 10,16/4/2016 16:15,Updated by 908,Phone,Location 204,Category 35,Subcategory 28,Symptom 506,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,False,True,Do Not Notify,?,?,?,?,code 5,Resolved by 113,25/4/2016 14:16,30/4/2016 15:07,2.0,2.0,2.0,334.87
INC0020070,C,22/4/2016 02:07,False,0.0,0.0,3.0,True,Caller 1629,Opened by  463,17/4/2016 01:01,?,?,Updated by 908,Phone,Location 143,Category 26,Subcategory 174,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 218,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 199,17/4/2016 01:43,22/4/2016 02:07,1.0,1.0,1.0,121.10000000000001
INC0020072,C,22/4/2016 04:07,False,1.0,0.0,3.0,True,Caller 2759,Opened by  463,17/4/2016 03:17,?,?,Updated by 908,Phone,Location 161,Category 57,Subcategory 170,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 218,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 199,17/4/2016 03:24,22/4/2016 04:07,2.0,2.0,2.0,120.84
INC0020073,C,22/4/2016 06:07,False,1.0,0.0,3.0,True,Caller 4612,Opened by  463,17/4/2016 05:19,?,?,Updated by 908,Phone,Location 204,Category 57,Subcategory 170,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 218,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 199,17/4/2016 05:23,22/4/2016 06:07,2.0,2.0,2.0,120.8
INC0020074,C,2/5/2016 10:07,False,1.0,0.0,6.0,False,Caller 90,Opened by  8,17/4/2016 05:54,Created by 6,17/4/2016 05:55,Updated by 908,Phone,Location 188,Category 8,Subcategory 291,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 53,Resolver 212,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 193,27/4/2016 09:27,2/5/2016 10:07,2.0,2.0,2.0,364.2
INC0020087,C,23/4/2016 09:07,False,0.0,0.0,4.0,True,Caller 1467,Opened by  17,17/4/2016 09:40,Created by 10,17/4/2016 10:17,Updated by 908,Phone,Location 215,Category 37,Subcategory 135,Symptom 118,?,2 - Medium,2 - Medium,3 - Moderate,Group 46,Resolver 83,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 76,18/4/2016 08:56,23/4/2016 09:07,2.0,2.0,2.0,142.83
INC0020089,C,22/4/2016 14:07,False,0.0,0.0,2.0,True,Caller 1070,Opened by  17,17/4/2016 10:21,?,?,Updated by 908,Phone,Location 161,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 11,17/4/2016 13:29,22/4/2016 14:07,2.0,2.0,2.0,123.75999999999999
INC0020091,C,22/4/2016 11:07,False,0.0,0.0,3.0,True,Caller 2783,Opened by  17,17/4/2016 10:25,?,?,Updated by 908,Phone,Location 204,Category 26,Subcategory 175,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 11,17/4/2016 10:50,22/4/2016 11:07,2.0,2.0,2.0,120.7
INC0020096,C,22/4/2016 14:07,False,0.0,0.0,2.0,True,Caller 1070,Opened by  17,17/4/2016 13:26,?,?,Updated by 908,Phone,Location 161,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 11,17/4/2016 13:28,22/4/2016 14:07,2.0,2.0,2.0,120.68
INC0020104,C,22/4/2016 15:07,False,0.0,0.0,2.0,True,Caller 2454,Opened by  47,17/4/2016 14:47,?,?,Updated by 908,Phone,Location 161,Category 46,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 26,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 24,17/4/2016 14:56,22/4/2016 15:07,2.0,2.0,2.0,120.33000000000001
INC0020110,C,22/4/2016 18:07,False,0.0,0.0,4.0,True,Caller 5203,Opened by  17,17/4/2016 17:34,?,?,Updated by 908,Phone,Location 108,Category 26,Subcategory 175,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 11,17/4/2016 17:52,22/4/2016 18:07,2.0,2.0,2.0,120.55
INC0020128,C,23/4/2016 12:07,False,2.0,0.0,5.0,True,Caller 2234,Opened by  17,18/4/2016 06:43,Created by 10,18/4/2016 06:47,Updated by 908,Phone,Location 143,Category 37,Subcategory 135,Symptom 495,?,2 - Medium,2 - Medium,3 - Moderate,Group 48,Resolver 74,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 67,18/4/2016 12:01,23/4/2016 12:07,2.0,2.0,2.0,125.32
INC0020137,C,23/4/2016 15:07,False,2.0,0.0,6.0,True,Caller 5317,Opened by  17,18/4/2016 07:54,Created by 10,18/4/2016 07:58,Updated by 908,Phone,Location 161,Category 57,Subcategory 170,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 65,Resolver 197,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 179,18/4/2016 14:59,23/4/2016 15:07,2.0,2.0,2.0,127.14
INC0020143,C,23/4/2016 14:07,False,1.0,0.0,3.0,True,Caller 3789,Opened by  17,18/4/2016 08:09,Created by 10,18/4/2016 08:15,Updated by 908,Phone,Location 204,Category 42,Subcategory 223,Symptom 65,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 194,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 177,18/4/2016 13:25,23/4/2016 14:07,2.0,2.0,2.0,125.87
INC0020147,C,27/4/2016 17:07,False,0.0,0.0,3.0,False,Caller 5431,Opened by  17,18/4/2016 08:17,Created by 10,18/4/2016 08:24,Updated by 908,Phone,Location 51,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 12,Resolver 136,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 122,22/4/2016 17:06,27/4/2016 17:07,2.0,2.0,2.0,224.72
INC0020152,C,7/5/2016 17:07,False,2.0,0.0,12.0,False,Caller 4507,Opened by  24,18/4/2016 08:20,Created by 13,18/4/2016 08:23,Updated by 908,Phone,Location 204,Category 46,Subcategory 248,Symptom 267,?,2 - Medium,2 - Medium,3 - Moderate,Group 57,Resolver 153,False,True,Do Not Notify,Problem ID  154,?,?,?,code 7,Resolved by 137,2/5/2016 16:35,7/5/2016 17:07,2.0,2.0,2.0,464.72
INC0020153,C,23/4/2016 09:07,False,0.0,0.0,2.0,True,Caller 3658,Opened by  17,18/4/2016 08:24,?,?,Updated by 908,Phone,Location 161,Category 26,Subcategory 164,Symptom 295,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 11,18/4/2016 08:52,23/4/2016 09:07,2.0,2.0,2.0,120.72
INC0020162,C,23/4/2016 09:07,False,1.0,0.0,2.0,True,Caller 1953,Opened by  24,18/4/2016 08:28,Created by 13,18/4/2016 08:30,Updated by 908,Phone,Location 97,Category 32,Subcategory 9,?,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,18/4/2016 08:31,23/4/2016 09:07,2.0,2.0,2.0,120.61999999999999
INC0020169,C,23/4/2016 09:07,False,0.0,0.0,2.0,True,Caller 872,Opened by  24,18/4/2016 08:41,?,?,Updated by 908,Phone,Location 161,Category 26,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,18/4/2016 09:04,23/4/2016 09:07,2.0,2.0,2.0,120.42999999999999
INC0020170,C,23/4/2016 09:07,False,0.0,0.0,2.0,True,Caller 2072,Opened by  17,18/4/2016 08:42,?,?,Updated by 908,Phone,Location 204,Category 35,Subcategory 28,Symptom 506,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 11,18/4/2016 08:48,23/4/2016 09:07,2.0,2.0,2.0,120.41999999999999
INC0020172,C,23/4/2016 11:07,False,2.0,0.0,8.0,True,Caller 5316,Opened by  17,18/4/2016 08:42,Created by 10,18/4/2016 09:06,Updated by 908,Phone,Location 161,Category 51,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,False,True,Do Not Notify,?,?,?,?,code 5,Resolved by 227,18/4/2016 10:56,23/4/2016 11:07,2.0,2.0,2.0,122.02000000000001
INC0020181,C,23/4/2016 14:07,False,1.0,0.0,5.0,True,Caller 3976,Opened by  131,18/4/2016 08:52,Created by 62,18/4/2016 08:55,Updated by 908,Phone,Location 204,Category 9,Subcategory 164,Symptom 471,?,2 - Medium,2 - Medium,3 - Moderate,Group 59,Resolver 137,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 123,18/4/2016 13:57,23/4/2016 14:07,2.0,2.0,2.0,125.21000000000001
INC0020184,C,23/4/2016 10:07,False,0.0,0.0,2.0,True,Caller 4637,Opened by  501,18/4/2016 08:53,?,?,Updated by 908,Phone,Location 204,Category 26,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 233,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 212,18/4/2016 09:46,23/4/2016 10:07,2.0,2.0,2.0,121.22999999999999
INC0020201,C,23/4/2016 10:07,False,0.0,0.0,3.0,True,Caller 1767,Opened by  24,18/4/2016 09:04,?,?,Updated by 908,Phone,Location 204,Category 35,Subcategory 28,Symptom 506,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,18/4/2016 09:20,23/4/2016 10:07,2.0,2.0,2.0,121.05
INC0020207,C,24/4/2016 14:07,False,2.0,0.0,7.0,True,Caller 4909,Opened by  62,18/4/2016 09:11,Created by 33,18/4/2016 09:14,Updated by 908,Phone,Location 108,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 62,19/4/2016 13:32,24/4/2016 14:07,2.0,2.0,2.0,148.88
INC0020219,C,1/5/2016 11:07,False,1.0,0.0,3.0,False,Caller 740,Opened by  24,18/4/2016 09:23,?,?,Updated by 908,Phone,Location 93,Category 53,Subcategory 213,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 126,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 114,26/4/2016 10:35,1/5/2016 11:07,2.0,2.0,2.0,313.73
INC0020220,C,25/4/2016 11:10,False,1.0,0.0,5.0,True,Caller 323,Opened by  17,18/4/2016 09:24,Created by 10,18/4/2016 09:40,Updated by 908,Phone,Location 135,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,20/4/2016 11:09,25/4/2016 11:10,2.0,2.0,2.0,169.5
INC0020225,C,23/4/2016 15:07,False,2.0,0.0,6.0,True,Caller 3936,Opened by  24,18/4/2016 09:29,Created by 13,18/4/2016 09:32,Updated by 908,Phone,Location 51,Category 44,Subcategory 64,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 194,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 177,18/4/2016 14:52,23/4/2016 15:07,2.0,2.0,2.0,125.59
INC0020231,C,23/4/2016 10:07,False,1.0,0.0,2.0,True,Caller 4395,Opened by  24,18/4/2016 09:35,Created by 13,18/4/2016 09:36,Updated by 908,Phone,Location 93,Category 32,Subcategory 9,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,18/4/2016 09:37,23/4/2016 10:07,2.0,2.0,2.0,120.52
INC0020233,C,24/4/2016 10:07,False,2.0,0.0,5.0,True,Caller 3578,Opened by  17,18/4/2016 09:38,?,?,Updated by 908,Phone,Location 204,Category 37,Subcategory 135,Symptom 118,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,Resolver 141,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 127,19/4/2016 09:58,24/4/2016 10:07,2.0,2.0,2.0,144.48000000000002
INC0020238,C,2/5/2016 15:07,False,1.0,0.0,9.0,False,Caller 2903,Opened by  62,18/4/2016 09:40,Created by 33,18/4/2016 09:44,Updated by 908,Phone,Location 143,Category 57,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 236,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 215,27/4/2016 14:17,2/5/2016 15:07,2.0,2.0,2.0,341.38
INC0020251,C,23/4/2016 10:07,False,1.0,0.0,2.0,True,Caller 3774,Opened by  24,18/4/2016 09:49,Created by 13,18/4/2016 09:50,Updated by 908,Phone,Location 93,Category 32,Subcategory 9,Symptom 105,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,18/4/2016 09:50,23/4/2016 10:07,2.0,2.0,2.0,120.28
INC0020253,C,23/4/2016 15:07,False,1.0,0.0,5.0,True,Caller 1530,Opened by  62,18/4/2016 09:49,Created by 33,18/4/2016 10:00,Updated by 908,Phone,Location 161,Category 32,Subcategory 9,?,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,18/4/2016 14:35,23/4/2016 15:07,2.0,2.0,2.0,125.11
INC0020258,C,2/5/2016 09:07,False,2.0,0.0,14.0,False,Caller 503,Opened by  24,18/4/2016 09:53,Created by 13,18/4/2016 09:57,Updated by 908,Phone,Location 43,Category 37,Subcategory 135,Symptom 118,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,27/4/2016 09:03,2/5/2016 09:07,2.0,2.0,2.0,335.18
INC0020260,C,25/4/2016 09:07,False,2.0,0.0,12.0,True,Caller 4290,?,18/4/2016 09:57,Created by 89,18/4/2016 09:59,Updated by 908,Phone,Location 161,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 24,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 22,20/4/2016 08:17,25/4/2016 09:07,2.0,2.0,2.0,167.13
INC0020271,C,23/4/2016 11:07,False,1.0,0.0,2.0,True,Caller 5014,Opened by  501,18/4/2016 10:02,Created by 216,18/4/2016 10:11,Updated by 908,Phone,Location 108,Category 20,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 233,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 212,18/4/2016 10:14,23/4/2016 11:07,2.0,2.0,2.0,120.92999999999999
INC0020273,C,4/5/2016 10:07,False,2.0,0.0,17.0,False,Caller 1530,Opened by  62,18/4/2016 10:04,Created by 33,18/4/2016 10:07,Updated by 908,Phone,Location 161,Category 9,Subcategory 164,Symptom 462,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 227,29/4/2016 09:48,4/5/2016 10:07,2.0,2.0,2.0,384.01
