incident_id,event,timestamp,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at,preproc_priority,preproc_impact,preproc_urgency,duration_process,gt1,gt2,gt3,gt4
INC0015851,C,11/4/2016 11:59,False,1,0,3,True,Caller 1848,Opened by  40,6/4/2016 10:16,?,?,Updated by 908,Phone,Location 45,Category 9,Subcategory 164,Symptom 462,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 23,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 21,6/4/2016 11:16,11/4/2016 11:59,2,2,2,121.72,53.4,53.4,243,10.68
INC0015895,C,24/4/2016 15:07,False,0,0,10,False,Caller 3284,Opened by  17,6/4/2016 11:03,Created by 10,6/4/2016 11:06,Updated by 908,Phone,Location 204,Category 9,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 227,False,True,Do Not Notify,?,?,?,?,code 3,Resolved by 206,19/4/2016 14:40,24/4/2016 15:07,2,2,2,436.0199999999999,16.02,32.04,436,5.34
INC0015920,C,12/4/2016 09:59,False,1,0,6,True,Caller 1572,Opened by  17,6/4/2016 11:38,Created by 10,6/4/2016 11:41,Updated by 908,Phone,Location 135,Category 9,Subcategory 202,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 24,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 22,7/4/2016 09:53,12/4/2016 09:59,2,2,2,142.3,42.72,85.44,285,10.68
INC0015938,C,11/4/2016 14:59,False,0,0,5,True,Caller 3685,Opened by  354,6/4/2016 12:12,Created by 151,6/4/2016 12:21,Updated by 908,Phone,Location 143,Category 8,Subcategory 281,Symptom 557,?,3 - Low,2 - Medium,4 - Low,Group 53,Resolver 121,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 109,6/4/2016 14:25,11/4/2016 14:59,1,1,2,122.63,8.01,24.03,123,2.67
INC0016010,C,11/4/2016 14:59,False,0,0,2,True,Caller 5325,Opened by  108,6/4/2016 14:10,?,?,Updated by 908,Phone,Location 204,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 56,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 52,6/4/2016 14:16,11/4/2016 14:59,2,2,2,120.82,21.36,32.04,121,5.34
INC0016013,C,25/4/2016 16:07,False,6,0,19,False,Caller 4337,Opened by  17,6/4/2016 14:14,Created by 10,6/4/2016 14:31,Updated by 908,Phone,Location 93,Category 26,Subcategory 175,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 229,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 208,20/4/2016 15:13,25/4/2016 16:07,2,2,2,457.6,74.75999999999999,261.65999999999997,3203,37.379999999999995
INC0016028,C,11/4/2016 15:59,False,0,0,2,True,Caller 842,Opened by  55,6/4/2016 14:29,?,?,Updated by 908,Phone,Location 204,Category 20,Subcategory 103,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 28,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 27,6/4/2016 15:00,11/4/2016 15:59,2,2,2,121.5,21.36,48.06,122,5.34
INC0016046,C,17/4/2016 12:07,False,0,0,5,False,Caller 214,Opened by  17,6/4/2016 14:45,?,?,Updated by 908,Phone,Location 204,Category 61,Subcategory 36,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 180,12/4/2016 11:53,17/4/2016 12:07,2,2,2,261.37,26.7,48.06,261,5.34
INC0016108,C,11/4/2016 15:59,False,0,0,2,True,Caller 4051,Opened by  17,6/4/2016 15:29,?,?,Updated by 908,Phone,Location 51,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,6/4/2016 15:39,11/4/2016 15:59,2,2,2,120.5,5.34,37.379999999999995,120,5.34
INC0016183,C,16/4/2016 10:07,False,1,0,5,False,Caller 3561,Opened by  55,6/4/2016 16:32,?,?,Updated by 908,Phone,Location 93,Category 61,Subcategory 36,Symptom 458,?,2 - Medium,2 - Medium,3 - Moderate,Group 74,Resolver 53,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 50,11/4/2016 09:48,16/4/2016 10:07,2,2,2,233.59,21.36,85.44,467,10.68
INC0016204,C,12/4/2016 15:59,False,0,0,4,True,Caller 3806,Opened by  17,6/4/2016 16:46,Created by 10,6/4/2016 16:51,Updated by 908,Phone,Location 108,Category 9,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 111,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 100,7/4/2016 15:23,12/4/2016 15:59,2,2,2,143.14,21.36,37.379999999999995,143,5.34
INC0016241,C,13/4/2016 11:59,False,1,0,7,True,Caller 5015,Opened by  55,6/4/2016 17:44,Created by 30,6/4/2016 17:57,Updated by 908,Phone,Location 51,Category 44,Subcategory 60,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 194,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 177,8/4/2016 11:54,13/4/2016 11:59,2,2,2,162.03,10.68,53.4,324,10.68
INC0016251,C,11/4/2016 23:59,False,2,0,6,True,Caller 1182,Opened by  305,6/4/2016 18:42,?,?,Updated by 908,Phone,Location 93,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 150,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 134,6/4/2016 23:26,11/4/2016 23:59,2,2,2,125.28999999999999,64.08,144.18,376,16.02
INC0016349,C,16/4/2016 11:07,False,1,0,3,False,Caller 2336,Opened by  17,7/4/2016 08:59,Created by 10,7/4/2016 09:02,Updated by 908,Phone,Location 143,Category 53,Subcategory 168,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,11/4/2016 10:39,16/4/2016 11:07,2,2,2,218.09,10.68,74.75999999999999,436,10.68
INC0016356,C,13/4/2016 11:59,False,1,0,4,True,Caller 3354,Opened by  17,7/4/2016 09:07,Created by 10,7/4/2016 09:12,Updated by 908,Phone,Location 108,Category 26,Subcategory 175,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,8/4/2016 11:37,13/4/2016 11:59,2,2,2,146.78,32.04,64.08,294,10.68
INC0016358,C,16/4/2016 11:07,False,1,0,7,False,Caller 4990,Opened by  17,7/4/2016 09:10,Created by 10,7/4/2016 09:16,Updated by 908,Phone,Location 161,Category 19,Subcategory 4,Symptom 505,?,2 - Medium,2 - Medium,3 - Moderate,Group 62,Resolver 164,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 147,11/4/2016 10:21,16/4/2016 11:07,2,2,2,217.86,32.04,74.75999999999999,436,10.68
INC0016429,C,12/4/2016 10:59,False,0,0,2,True,Caller 1890,Opened by  17,7/4/2016 10:18,?,?,Updated by 908,Phone,Location 71,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 11,7/4/2016 10:24,12/4/2016 10:59,2,2,2,120.67999999999999,5.34,37.379999999999995,121,5.34
INC0016443,C,3/5/2016 11:07,False,1,0,10,False,Caller 2440,Opened by  17,7/4/2016 10:27,Created by 10,7/4/2016 10:35,Updated by 908,Phone,Location 46,Category 46,Subcategory 248,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 57,Resolver 234,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 213,28/4/2016 10:27,3/5/2016 11:07,2,2,2,624.54,32.04,53.4,1249,10.68
INC0016452,C,12/4/2016 15:59,False,2,0,7,True,Caller 1066,Opened by  17,7/4/2016 10:36,Created by 10,7/4/2016 10:41,Updated by 908,Phone,Location 161,Category 23,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 62,Resolver 164,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 147,7/4/2016 15:34,12/4/2016 15:59,2,2,2,125.3,16.02,96.12,376,16.02
INC0016458,C,12/4/2016 10:59,False,0,0,3,True,Caller 5419,Opened by  17,7/4/2016 10:45,?,?,Updated by 908,Phone,Location 46,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 11,7/4/2016 10:52,12/4/2016 10:59,2,2,2,120.24000000000001,5.34,26.7,120,5.34
INC0016459,C,12/4/2016 11:59,False,0,0,5,True,Caller 4454,?,7/4/2016 10:45,Created by 89,7/4/2016 10:50,Updated by 908,Phone,Location 93,Category 57,Subcategory 270,Symptom 10,?,2 - Medium,2 - Medium,3 - Moderate,Group 34,Resolver 159,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 143,7/4/2016 11:56,12/4/2016 11:59,2,2,2,121.16,5.34,42.72,121,5.34
INC0016472,C,17/4/2016 15:07,False,1,0,6,False,Caller 3368,Opened by  17,7/4/2016 11:00,Created by 10,7/4/2016 11:17,Updated by 908,Phone,Location 93,Category 46,Subcategory 255,Symptom 280,?,2 - Medium,2 - Medium,3 - Moderate,Group 6,Resolver 176,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 159,12/4/2016 14:30,17/4/2016 15:07,2,2,2,243.84,32.04,53.4,488,10.68
INC0016475,C,12/4/2016 13:59,False,1,0,5,True,Caller 5412,Opened by  520,7/4/2016 11:10,Created by 226,7/4/2016 11:12,Updated by 908,Phone,Location 51,Category 42,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 183,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 166,7/4/2016 13:16,12/4/2016 13:59,2,2,2,122.78999999999999,53.4,85.44,246,10.68
INC0016477,C,13/4/2016 06:59,False,1,0,2,True,Caller 4823,?,7/4/2016 11:14,Created by 89,7/4/2016 11:27,Updated by 908,Phone,Location 179,Category 40,Subcategory 215,Symptom 10,?,2 - Medium,2 - Medium,3 - Moderate,Group 64,Resolver 94,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 85,8/4/2016 06:39,13/4/2016 06:59,2,2,2,139.53,10.68,74.75999999999999,279,10.68
INC0016563,C,12/4/2016 15:59,False,0,0,3,True,Caller 200,Opened by  108,7/4/2016 13:39,?,?,Updated by 908,Phone,Location 96,Category 61,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 168,False,True,Do Not Notify,?,?,?,?,code 4,Resolved by 151,7/4/2016 15:12,12/4/2016 15:59,2,2,2,122.33,21.36,48.06,122,5.34
INC0016578,C,12/4/2016 14:59,False,0,0,4,True,Caller 2035,Opened by  108,7/4/2016 13:55,?,?,Updated by 908,Phone,Location 108,Category 53,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 56,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 52,7/4/2016 14:15,12/4/2016 14:59,2,2,2,121.06,10.68,48.06,121,5.34
INC0016642,C,12/4/2016 15:59,False,0,0,1,True,Caller 4755,?,7/4/2016 15:41,?,?,Updated by 908,Phone,Location 204,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 7,?,?,12/4/2016 15:59,2,2,2,120.3,26.7,32.04,120,5.34
INC0016721,C,13/4/2016 10:59,False,0,0,3,True,Caller 2380,Opened by  47,7/4/2016 18:18,Created by 25,7/4/2016 18:31,Updated by 908,Phone,Location 93,Category 53,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,8/4/2016 10:11,13/4/2016 10:59,2,2,2,136.47,5.34,26.7,136,5.34
INC0016756,C,16/4/2016 18:07,False,0,0,8,True,Caller 173,Opened by  17,8/4/2016 07:10,?,?,Updated by 908,Phone,Location 108,Category 26,Subcategory 275,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 115,False,True,Do Not Notify,?,?,?,?,code 10,Resolved by 103,11/4/2016 17:12,16/4/2016 18:07,2,2,2,202.95,10.68,42.72,203,5.34
INC0016823,C,13/4/2016 09:59,False,0,0,3,True,Caller 4525,Opened by  17,8/4/2016 09:14,?,?,Updated by 908,Phone,Location 161,Category 20,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 11,8/4/2016 09:21,13/4/2016 09:59,2,2,2,120.75,21.36,42.72,121,5.34
INC0016831,C,16/4/2016 12:07,False,0,0,5,True,Caller 962,?,8/4/2016 09:21,Created by 89,8/4/2016 09:26,Updated by 908,Phone,Location 40,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 233,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 212,11/4/2016 11:50,16/4/2016 12:07,2,2,2,194.68,5.34,48.06,195,5.34
INC0016883,C,16/4/2016 14:07,False,1,0,3,True,Caller 799,Opened by  40,8/4/2016 10:13,?,?,Updated by 908,Phone,Location 51,Category 53,Subcategory 68,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 68,Resolver 97,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 87,11/4/2016 13:46,16/4/2016 14:07,2,2,2,195.89999999999998,42.72,96.12,392,10.68
INC0016972,C,13/4/2016 11:59,False,0,0,1,True,Caller 4788,Opened by  536,8/4/2016 11:55,Created by 233,8/4/2016 11:58,Updated by 908,Phone,Location 161,Category 24,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 253,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 231,8/4/2016 11:58,13/4/2016 11:59,2,2,2,120.02,10.68,26.7,120,5.34
INC0016999,C,13/4/2016 15:59,False,0,0,2,True,Caller 4255,Opened by  131,8/4/2016 12:41,?,?,Updated by 908,Phone,Location 111,Category 61,Subcategory 36,Symptom 458,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,Resolver 123,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 111,8/4/2016 15:52,13/4/2016 15:59,2,2,2,123.30000000000001,5.34,42.72,123,5.34
INC0017075,C,19/4/2016 11:07,False,1,0,6,True,Caller 1029,Opened by  17,8/4/2016 15:04,Created by 10,8/4/2016 15:27,Updated by 908,Phone,Location 204,Category 26,Subcategory 175,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 227,False,True,Do Not Notify,?,?,?,?,code 3,Resolved by 206,14/4/2016 10:27,19/4/2016 11:07,2,2,2,259.67,21.36,53.4,519,10.68
INC0017082,C,23/4/2016 14:07,False,2,1,16,False,Caller 3364,?,8/4/2016 15:10,?,?,Updated by 908,Phone,Location 44,Category 20,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 73,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,18/4/2016 14:02,23/4/2016 14:07,2,2,2,358.95,48.06,144.18,1077,16.02
INC0017124,C,27/4/2016 17:07,False,4,0,9,False,Caller 4083,Opened by  24,8/4/2016 16:14,Created by 13,8/4/2016 16:21,Updated by 908,Phone,Location 33,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 12,Resolver 136,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 122,22/4/2016 16:39,27/4/2016 17:07,2,2,2,456.77,80.1,213.6,2284,26.7
INC0017130,C,17/4/2016 10:07,False,5,0,12,True,Caller 156,Opened by  17,8/4/2016 16:21,Created by 10,8/4/2016 16:30,Updated by 908,Phone,Location 161,Category 42,Subcategory 223,Symptom 532,?,2 - Medium,2 - Medium,3 - Moderate,Group 31,Resolver 182,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 165,12/4/2016 09:25,17/4/2016 10:07,2,2,2,209.62,160.2,256.32,1258,32.04
INC0017133,C,13/4/2016 16:59,False,0,0,2,True,Caller 4392,Opened by  55,8/4/2016 16:23,?,?,Updated by 908,Phone,Location 43,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 28,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 27,8/4/2016 16:30,13/4/2016 16:59,2,2,2,120.60000000000001,21.36,42.72,121,5.34
INC0017138,C,13/4/2016 17:59,False,1,0,3,True,Caller 1531,Opened by  142,8/4/2016 16:27,Created by 71,8/4/2016 16:31,Updated by 908,Phone,Location 204,Category 57,Subcategory 85,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 56,Resolver 167,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 150,8/4/2016 17:28,13/4/2016 17:59,2,2,2,121.47,42.72,64.08,243,10.68
INC0017164,C,13/4/2016 17:59,False,1,0,4,True,Caller 2679,Opened by  221,8/4/2016 17:10,Created by 98,8/4/2016 17:11,Updated by 908,Phone,Location 83,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 115,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 103,8/4/2016 17:15,13/4/2016 17:59,2,2,2,120.79,53.4,53.4,242,10.68
INC0017184,C,4/5/2016 15:07,False,3,0,12,False,Caller 2621,Opened by  305,8/4/2016 18:38,Created by 130,8/4/2016 18:48,Updated by 908,Phone,Location 108,Category 46,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 37,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 35,29/4/2016 14:24,4/5/2016 15:07,2,2,2,620.32,21.36,170.88,2481,21.36
INC0017310,C,18/4/2016 15:07,False,1,0,6,True,Caller 168,Opened by  131,10/4/2016 14:58,Created by 62,10/4/2016 15:06,Updated by 908,Phone,Location 108,Category 26,Subcategory 175,Symptom 116,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,13/4/2016 14:42,18/4/2016 15:07,2,2,2,192.01999999999998,42.72,64.08,384,10.68
INC0017325,C,16/4/2016 00:07,False,0,0,2,True,Caller 5523,Opened by  58,10/4/2016 23:33,?,?,Updated by 908,Phone,Location 143,Category 46,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 30,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 29,10/4/2016 23:47,16/4/2016 00:07,2,2,2,120.56,10.68,32.04,121,5.34
INC0017410,C,16/4/2016 11:07,False,1,0,4,True,Caller 3542,Opened by  301,11/4/2016 08:59,Created by 129,11/4/2016 09:04,Updated by 908,Phone,Location 15,Category 61,Subcategory 16,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 30,Resolver 201,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 183,11/4/2016 10:36,16/4/2016 11:07,2,2,2,122.05,21.36,74.75999999999999,244,10.68
INC0017415,C,16/4/2016 09:10,False,1,0,2,True,Caller 1428,Opened by  24,11/4/2016 09:05,Created by 13,11/4/2016 09:06,Updated by 908,Phone,Location 135,Category 37,Subcategory 135,Symptom 127,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,11/4/2016 09:07,16/4/2016 09:10,2,2,2,120.07,53.4,85.44,240,10.68
INC0017523,C,16/4/2016 11:07,False,0,0,2,True,Caller 4343,Opened by  17,11/4/2016 10:38,?,?,Updated by 908,Phone,Location 92,Category 61,Subcategory 36,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 8,Resolved by 11,11/4/2016 10:45,16/4/2016 11:07,2,2,2,120.49000000000001,16.02,48.06,120,5.34
INC0017546,C,30/4/2016 10:07,False,1,0,7,False,Caller 448,Opened by  17,11/4/2016 11:04,Created by 10,11/4/2016 11:13,Updated by 908,Phone,Location 143,Category 46,Subcategory 150,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 139,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 35,25/4/2016 09:33,30/4/2016 10:07,2,2,2,454.9,10.68,74.75999999999999,910,10.68
INC0017592,C,16/4/2016 12:07,False,0,0,2,True,Caller 1908,Opened by  17,11/4/2016 11:46,?,?,Updated by 908,Phone,Location 51,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 11,11/4/2016 11:53,16/4/2016 12:07,2,2,2,120.35000000000001,5.34,48.06,120,5.34
INC0017596,C,16/4/2016 16:07,False,1,0,5,True,Caller 4982,Opened by  108,11/4/2016 11:47,Created by 52,11/4/2016 12:01,Updated by 908,Phone,Location 69,Category 26,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 44,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 41,11/4/2016 15:10,16/4/2016 16:07,2,2,2,124.10000000000001,32.04,53.4,248,10.68
INC0017657,C,25/4/2016 15:07,False,9,0,19,False,Caller 4337,Opened by  17,11/4/2016 13:21,Created by 10,11/4/2016 13:38,Updated by 908,Phone,Location 93,Category 46,Subcategory 259,Symptom 520,?,2 - Medium,2 - Medium,3 - Moderate,Group 6,Resolver 176,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 159,20/4/2016 14:52,25/4/2016 15:07,2,2,2,337.48,160.2,427.2,3375,53.4
INC0017662,C,16/4/2016 14:07,False,1,0,4,True,Caller 2190,Opened by  386,11/4/2016 13:24,Created by 167,11/4/2016 13:29,Updated by 908,Phone,Location 43,Category 42,Subcategory 223,Symptom 532,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 194,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 177,11/4/2016 13:56,16/4/2016 14:07,2,2,2,120.63000000000001,53.4,64.08,241,10.68
INC0017779,C,16/4/2016 17:07,False,1,0,6,True,Caller 1824,Opened by  221,11/4/2016 15:47,Created by 98,11/4/2016 15:53,Updated by 908,Phone,Location 51,Category 46,Subcategory 257,Symptom 282,?,2 - Medium,2 - Medium,3 - Moderate,Group 6,Resolver 176,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 159,11/4/2016 16:43,16/4/2016 17:07,2,2,2,121.23,21.36,64.08,242,10.68
INC0017787,C,17/4/2016 11:07,False,3,0,7,True,Caller 156,Opened by  62,11/4/2016 15:56,Created by 33,11/4/2016 16:07,Updated by 908,Phone,Location 161,Category 42,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 194,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 177,12/4/2016 10:36,17/4/2016 11:07,2,2,2,139.0,85.44,149.51999999999998,556,21.36
INC0017796,C,17/4/2016 16:07,False,1,0,5,True,Caller 3670,Opened by  386,11/4/2016 16:09,Created by 167,11/4/2016 16:16,Updated by 908,Phone,Location 143,Category 57,Subcategory 184,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 71,12/4/2016 15:42,17/4/2016 16:07,2,2,2,143.85,53.4,53.4,288,10.68
INC0017839,C,17/4/2016 12:07,False,1,0,3,True,Caller 3946,Opened by  17,11/4/2016 18:05,Created by 10,11/4/2016 18:11,Updated by 908,Phone,Location 8,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 194,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 177,12/4/2016 11:37,17/4/2016 12:07,2,2,2,137.94,32.04,85.44,276,10.68
INC0017850,C,18/4/2016 12:07,False,0,0,4,True,Caller 4395,Opened by  62,11/4/2016 19:29,Created by 33,11/4/2016 19:39,Updated by 908,Phone,Location 93,Category 46,Subcategory 243,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 57,Resolver 234,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 213,13/4/2016 12:04,18/4/2016 12:07,2,2,2,160.45999999999998,5.34,37.379999999999995,160,5.34
INC0017876,C,25/4/2016 11:07,False,1,0,5,False,Caller 5323,Opened by  397,12/4/2016 05:16,?,?,Updated by 908,Phone,Location 108,Category 53,Subcategory 82,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 66,Resolver 175,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 158,20/4/2016 11:02,25/4/2016 11:07,2,2,2,317.85,21.36,53.4,636,10.68
INC0017882,C,25/4/2016 14:07,False,3,0,7,False,Caller 541,Opened by  17,12/4/2016 06:36,?,?,Updated by 908,Phone,Location 143,Category 53,Subcategory 114,Symptom 595,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 126,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 114,20/4/2016 13:11,25/4/2016 14:07,2,2,2,319.52,106.8,192.24,1278,21.36
INC0017985,C,17/4/2016 11:07,False,1,0,6,True,Caller 156,Opened by  24,12/4/2016 09:47,Created by 13,12/4/2016 09:59,Updated by 908,Phone,Location 161,Category 42,Subcategory 223,Symptom 532,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 194,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 177,12/4/2016 10:57,17/4/2016 11:07,2,2,2,121.14,53.4,53.4,242,10.68
INC0017993,C,17/4/2016 17:07,False,0,0,4,True,Caller 450,Opened by  301,12/4/2016 09:58,Created by 129,12/4/2016 10:04,Updated by 908,Phone,Location 204,Category 24,Subcategory 164,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 53,12/4/2016 16:31,17/4/2016 17:07,2,2,2,127.05,21.36,32.04,127,5.34
INC0018041,C,25/4/2016 10:07,False,0,0,6,False,Caller 3385,Opened by  320,12/4/2016 10:46,Created by 136,12/4/2016 10:48,Updated by 908,Phone,Location 51,Category 46,Subcategory 251,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,Resolver 155,False,True,Do Not Notify,?,CHG0000792,?,?,code 8,Resolved by 139,20/4/2016 09:26,25/4/2016 10:07,2,2,2,311.32,16.02,42.72,311,5.34
INC0018045,C,19/4/2016 11:07,False,0,0,10,True,Caller 1149,Opened by  24,12/4/2016 10:51,Created by 13,12/4/2016 10:56,Updated by 908,Phone,Location 93,Category 24,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 196,14/4/2016 11:02,19/4/2016 11:07,2,2,2,168.18,10.68,32.04,168,5.34
