incident_id,event,timestamp,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at,preproc_priority,preproc_impact,preproc_urgency,duration_process,gt1,gt2,gt3,gt4
INC0018401,C,18/4/2016 04:07,False,0,0,3,True,Caller 3156,Opened by  397,13/4/2016 02:32,?,?,Updated by 908,Phone,Location 108,Category 32,Subcategory 9,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 218,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 199,13/4/2016 03:56,18/4/2016 04:07,2,2,2,121.58000000000001,10.68,32.04,122,5.34
INC0018404,C,18/4/2016 09:07,False,0,0,3,True,Caller 687,Opened by  94,13/4/2016 04:24,Created by 45,13/4/2016 04:35,Updated by 908,Phone,Location 161,Category 9,Subcategory 202,Symptom 70,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 24,False,True,Do Not Notify,?,?,?,?,code 10,Resolved by 22,13/4/2016 08:50,18/4/2016 09:07,2,2,2,124.53,26.7,48.06,125,5.34
INC0018434,C,18/4/2016 15:07,False,3,0,5,True,Caller 3982,Opened by  17,13/4/2016 08:01,Created by 10,13/4/2016 08:17,Updated by 908,Phone,Location 161,Category 57,Subcategory 185,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 56,Resolver 167,True,True,Do Not Notify,?,?,?,?,code 7,Resolved by 150,13/4/2016 15:04,18/4/2016 15:07,2,2,2,126.83,42.72,128.16,507,21.36
INC0018471,C,18/4/2016 09:07,False,0,0,2,True,Caller 2783,Opened by  24,13/4/2016 08:49,?,?,Updated by 908,Phone,Location 204,Category 26,Subcategory 175,Symptom 116,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,13/4/2016 08:52,18/4/2016 09:07,2,2,2,120.3,16.02,37.379999999999995,120,5.34
INC0018537,C,18/4/2016 11:07,False,0,0,2,True,Caller 429,Opened by  17,13/4/2016 10:06,?,?,Updated by 908,Phone,Location 204,Category 26,Subcategory 275,Symptom 54,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 11,13/4/2016 10:20,18/4/2016 11:07,2,2,2,121.01,5.34,42.72,121,5.34
INC0018544,C,23/4/2016 15:07,False,5,2,16,False,Caller 468,Opened by  239,13/4/2016 10:15,?,?,Updated by 908,Phone,Location 93,Category 26,Subcategory 164,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 114,18/4/2016 15:00,23/4/2016 15:07,2,2,2,244.87,128.16,192.24,1469,32.04
INC0018551,C,19/4/2016 16:07,False,0,0,4,True,Caller 329,Opened by  24,13/4/2016 10:22,?,?,Updated by 908,Phone,Location 161,Category 42,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,14/4/2016 15:22,19/4/2016 16:07,2,2,2,149.76,26.7,37.379999999999995,150,5.34
INC0018552,C,24/4/2016 15:07,False,3,0,14,False,Caller 643,Opened by  517,13/4/2016 10:25,Created by 225,13/4/2016 10:30,Updated by 908,Phone,Location 197,Category 32,Subcategory 174,Symptom 491,?,2 - Medium,1 - High,2 - High,Group 30,Resolver 184,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 167,19/4/2016 15:05,24/4/2016 15:07,3,2,3,268.61,42.72,170.88,1074,21.36
INC0018582,C,19/4/2016 17:07,False,1,1,7,True,Caller 3940,Opened by  17,13/4/2016 10:55,Created by 10,13/4/2016 10:57,Updated by 908,Phone,Location 97,Category 42,Subcategory 223,Symptom 532,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 183,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 166,14/4/2016 16:37,19/4/2016 17:07,2,2,2,150.17000000000002,32.04,85.44,300,10.68
INC0018620,C,24/4/2016 17:10,False,0,0,6,False,Caller 1563,Opened by  17,13/4/2016 11:38,Created by 10,13/4/2016 11:43,Updated by 908,Phone,Location 143,Category 24,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 71,19/4/2016 17:07,24/4/2016 17:10,2,2,2,269.45,21.36,32.04,269,5.34
INC0018641,C,9/5/2016 17:07,False,0,1,20,False,Caller 4073,Opened by  62,13/4/2016 12:12,Created by 33,13/4/2016 12:18,Updated by 908,Phone,Location 108,Category 24,Subcategory 228,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 170,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 153,4/5/2016 16:28,9/5/2016 17:07,2,2,2,628.8100000000001,26.7,32.04,629,5.34
INC0018672,C,24/4/2016 11:07,False,0,0,3,False,Caller 3808,Opened by  386,13/4/2016 13:20,?,?,Updated by 908,Phone,Location 199,Category 61,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,Resolver 110,False,True,Do Not Notify,?,?,?,?,code 16,Resolved by 99,19/4/2016 10:35,24/4/2016 11:07,2,2,2,261.78,5.34,42.72,262,5.34
INC0018728,C,18/4/2016 16:07,False,0,0,2,True,Caller 243,Opened by  17,13/4/2016 14:39,?,?,Updated by 908,Phone,Location 161,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,13/4/2016 15:12,18/4/2016 16:07,2,2,2,121.47,26.7,37.379999999999995,121,5.34
INC0018729,C,18/4/2016 15:07,False,0,0,2,True,Caller 2116,Opened by  301,13/4/2016 14:40,?,?,Updated by 908,Phone,Location 108,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 149,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 133,13/4/2016 14:45,18/4/2016 15:07,2,2,2,120.45,21.36,42.72,120,5.34
INC0018742,C,2/5/2016 14:07,False,0,0,7,False,Caller 4141,Opened by  17,13/4/2016 15:02,Created by 10,13/4/2016 15:10,Updated by 908,Phone,Location 204,Category 46,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 200,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 182,27/4/2016 13:30,2/5/2016 14:07,2,2,2,454.95,21.36,26.7,455,5.34
INC0018863,C,18/4/2016 16:10,False,1,0,5,True,Caller 4191,Opened by  386,13/4/2016 17:14,Created by 167,13/4/2016 17:22,Updated by 16,Phone,Location 37,Category 42,Subcategory 223,Symptom 532,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 194,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 177,13/4/2016 17:36,18/4/2016 16:10,2,2,2,118.8,42.72,85.44,238,10.68
INC0018903,C,18/4/2016 16:08,False,0,0,2,True,Caller 5299,Opened by  305,13/4/2016 21:56,?,?,Updated by 16,Phone,Location 161,Category 40,Subcategory 44,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 150,False,True,Do Not Notify,?,?,?,?,code 10,Resolved by 134,13/4/2016 22:01,18/4/2016 16:08,2,2,2,114.2,16.02,37.379999999999995,114,5.34
INC0018960,C,24/4/2016 11:07,False,1,0,5,True,Caller 5087,Opened by  174,14/4/2016 08:18,Created by 79,14/4/2016 08:24,Updated by 908,Phone,Location 37,Category 28,Subcategory 174,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 29,Resolver 31,False,True,Do Not Notify,?,?,?,?,code 4,Resolved by 30,19/4/2016 10:49,24/4/2016 11:07,1,1,1,242.72,21.36,32.04,485,5.34
INC0019022,C,19/4/2016 10:07,False,0,0,2,True,Caller 2967,Opened by  24,14/4/2016 09:26,?,?,Updated by 908,Phone,Location 161,Category 20,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,14/4/2016 09:29,19/4/2016 10:07,2,2,2,120.67999999999999,16.02,48.06,121,5.34
INC0019173,C,19/4/2016 13:07,False,1,0,4,True,Caller 1361,Opened by  131,14/4/2016 12:31,?,?,Updated by 908,Phone,Location 179,Category 53,Subcategory 287,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 73,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 66,14/4/2016 12:34,19/4/2016 13:07,2,2,2,120.6,21.36,74.75999999999999,241,10.68
INC0019215,C,19/4/2016 18:07,False,1,0,4,True,Caller 2966,Opened by  17,14/4/2016 13:35,Created by 10,14/4/2016 13:41,Updated by 908,Phone,Location 93,Category 13,Subcategory 302,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 62,14/4/2016 17:43,19/4/2016 18:07,2,2,2,124.43,32.04,74.75999999999999,249,10.68
INC0019228,C,19/4/2016 15:07,False,0,0,2,True,Caller 2796,Opened by  17,14/4/2016 13:51,?,?,Updated by 908,Phone,Location 161,Category 26,Subcategory 164,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,14/4/2016 14:46,19/4/2016 15:07,2,2,2,121.27,10.68,42.72,121,5.34
INC0019239,C,19/4/2016 15:07,False,1,0,3,True,Caller 5166,Opened by  239,14/4/2016 14:10,Created by 107,14/4/2016 14:12,Updated by 908,Phone,Location 204,Category 23,Subcategory 75,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 126,False,True,Do Not Notify,?,?,?,?,code 10,Resolved by 114,14/4/2016 14:45,19/4/2016 15:07,2,2,2,120.92,32.04,96.12,242,10.68
INC0019257,C,2/7/2016 16:00,False,1,0,28,False,Caller 3155,?,14/4/2016 14:29,Created by 89,14/4/2016 14:32,Updated by 908,Phone,Location 51,Category 34,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 30,Resolver 201,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 183,27/6/2016 15:31,2/7/2016 16:00,2,2,2,1897.46,21.36,74.75999999999999,3795,10.68
INC0019278,C,19/4/2016 17:07,False,0,0,3,True,Caller 3715,Opened by  62,14/4/2016 15:09,Created by 33,14/4/2016 15:20,Updated by 908,Phone,Location 172,Category 24,Subcategory 202,Symptom 70,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 44,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 41,14/4/2016 16:24,19/4/2016 17:07,2,2,2,121.78999999999999,5.34,48.06,122,5.34
INC0019311,C,1/5/2016 12:07,False,2,0,13,False,Caller 337,Opened by  55,14/4/2016 15:55,?,?,Updated by 908,Phone,Location 204,Category 32,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,26/4/2016 11:26,1/5/2016 12:07,2,2,2,404.19,80.1,112.14,1213,16.02
INC0019335,C,20/4/2016 13:07,False,1,0,4,True,Caller 5147,Opened by  17,14/4/2016 16:33,Created by 10,14/4/2016 16:45,Updated by 908,Phone,Location 93,Category 32,Subcategory 300,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 229,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 208,15/4/2016 12:37,20/4/2016 13:07,2,2,2,140.37,32.04,53.4,281,10.68
INC0019346,C,24/4/2016 10:07,False,1,0,6,True,Caller 111,Opened by  155,14/4/2016 16:49,?,?,Updated by 908,Phone,Location 85,Category 37,Subcategory 135,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,Resolver 141,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 127,19/4/2016 09:34,24/4/2016 10:07,2,2,2,233.3,42.72,96.12,467,10.68
INC0019405,C,20/4/2016 02:07,False,2,0,5,True,Caller 5283,Opened by  8,15/4/2016 00:30,?,?,Updated by 908,Phone,Location 204,Category 26,Subcategory 175,Symptom 116,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 6,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 5,15/4/2016 02:04,20/4/2016 02:07,2,2,2,121.61,32.04,144.18,365,16.02
INC0019410,C,25/4/2016 15:07,False,1,0,8,True,Caller 1991,Opened by  397,15/4/2016 00:59,Created by 171,15/4/2016 01:15,Updated by 908,Phone,Location 204,Category 57,Subcategory 185,Symptom 296,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 227,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 206,20/4/2016 14:54,25/4/2016 15:07,2,2,2,253.88000000000002,21.36,64.08,508,10.68
INC0019413,C,24/4/2016 15:07,False,3,0,10,True,Caller 1553,Opened by  8,15/4/2016 01:57,Created by 6,15/4/2016 02:14,Updated by 908,Phone,Location 143,Category 23,Subcategory 75,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 236,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 215,19/4/2016 14:44,24/4/2016 15:07,2,2,2,228.89,64.08,149.51999999999998,916,21.36
INC0019446,C,4/12/2016 11:00,False,3,0,83,False,Caller 4055,Opened by  24,15/4/2016 08:19,Created by 13,15/4/2016 08:23,Updated by 908,Phone,Location 108,Category 9,Subcategory 164,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 9,Resolver 34,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 33,29/11/2016 10:17,4/12/2016 11:00,2,2,2,5594.62,106.8,128.16,22378,21.36
INC0019493,C,20/4/2016 10:07,False,1,0,2,True,Caller 2738,Opened by  24,15/4/2016 09:11,Created by 13,15/4/2016 09:13,Updated by 908,Phone,Location 161,Category 57,Subcategory 185,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,15/4/2016 09:14,20/4/2016 10:07,2,2,2,120.89999999999999,21.36,85.44,242,10.68
INC0019610,C,20/4/2016 12:07,False,0,0,1,True,Caller 4103,Opened by  40,15/4/2016 11:15,?,?,Updated by 908,Phone,Location 204,Category 53,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 23,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 21,?,20/4/2016 12:07,2,2,2,120.87,10.68,32.04,121,5.34
INC0019650,C,9/5/2016 12:07,False,2,0,12,False,Caller 1359,Opened by  239,15/4/2016 11:55,?,?,Updated by 908,Phone,Location 204,Category 61,Subcategory 36,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 126,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 114,4/5/2016 11:55,9/5/2016 12:07,2,2,2,576.1999999999999,64.08,128.16,1729,16.02
INC0019656,C,15/5/2016 16:07,False,1,0,13,False,Caller 3845,?,15/4/2016 11:59,?,?,Updated by 908,Phone,Location 161,Category 61,Subcategory 16,Symptom 102,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 168,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 151,10/5/2016 15:16,15/5/2016 16:07,2,2,2,724.13,53.4,53.4,1448,10.68
INC0019712,C,27/4/2016 16:07,False,5,0,13,False,Caller 3263,Opened by  108,15/4/2016 12:41,Created by 52,15/4/2016 12:58,Updated by 908,Phone,Location 54,Category 26,Subcategory 275,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 30,22/4/2016 15:12,27/4/2016 16:07,2,2,2,291.15,64.08,160.2,1747,32.04
INC0019726,C,20/4/2016 13:10,False,0,0,3,True,Caller 2328,Opened by  17,15/4/2016 12:59,?,?,Updated by 908,Phone,Location 204,Category 35,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 11,15/4/2016 13:09,20/4/2016 13:10,2,2,2,120.19,5.34,48.06,120,5.34
INC0019849,C,24/4/2016 10:07,False,3,0,8,True,Caller 4103,Opened by  386,15/4/2016 14:49,Created by 167,15/4/2016 14:52,Updated by 908,Phone,Location 204,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 33,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 32,19/4/2016 09:54,24/4/2016 10:07,2,2,2,211.26,85.44,106.8,845,21.36
INC0019854,C,23/4/2016 14:07,False,1,0,4,True,Caller 2585,Opened by  17,15/4/2016 14:53,Created by 10,15/4/2016 14:58,Updated by 908,Phone,Location 204,Category 42,Subcategory 223,Symptom 532,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 194,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 177,18/4/2016 13:17,23/4/2016 14:07,2,2,2,191.15,32.04,74.75999999999999,382,10.68
INC0019972,C,24/4/2016 11:07,False,0,0,7,False,Caller 3036,Opened by  55,15/4/2016 17:10,Created by 30,15/4/2016 17:19,Updated by 908,Phone,Location 108,Category 46,Subcategory 251,?,?,1 - High,1 - High,1 - Critical,Group 22,Resolver 153,False,True,Do Not Notify,Problem ID  121,?,?,?,code 7,Resolved by 137,19/4/2016 10:23,24/4/2016 11:07,4,3,3,209.79000000000002,40.05,72.09,210,8.01
INC0020008,C,20/4/2016 23:07,False,0,0,2,True,Caller 1538,Opened by  58,15/4/2016 22:31,?,?,Updated by 908,Phone,Location 179,Category 9,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 30,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 29,15/4/2016 22:41,20/4/2016 23:07,2,2,2,120.60000000000001,5.34,26.7,121,5.34
INC0020009,C,25/4/2016 16:07,False,0,0,5,True,Caller 1252,Opened by  305,15/4/2016 22:38,Created by 130,15/4/2016 23:11,Updated by 908,Phone,Location 204,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,20/4/2016 15:35,25/4/2016 16:07,2,2,2,232.94,10.68,26.7,233,5.34
INC0020024,C,23/4/2016 11:07,False,0,0,2,True,Caller 4618,Opened by  94,16/4/2016 05:25,Created by 45,16/4/2016 06:34,Updated by 908,Phone,Location 143,Category 34,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 236,False,True,Do Not Notify,?,?,?,?,code 11,Resolved by 215,18/4/2016 11:01,23/4/2016 11:07,2,2,2,172.55,21.36,37.379999999999995,173,5.34
INC0020036,C,21/4/2016 09:07,False,0,0,2,True,Caller 2686,Opened by  239,16/4/2016 09:01,?,?,Updated by 908,Phone,Location 143,Category 26,Subcategory 175,Symptom 116,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 126,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 114,16/4/2016 09:02,21/4/2016 09:07,2,2,2,120.1,16.02,42.72,120,5.34
INC0020049,C,25/4/2016 11:07,False,4,0,10,True,Caller 5211,Opened by  239,16/4/2016 13:17,?,?,Updated by 908,Phone,Location 143,Category 51,Subcategory 301,Symptom 592,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,20/4/2016 10:54,25/4/2016 11:07,2,2,2,213.83,26.7,186.9,1069,26.7
INC0020070,C,22/4/2016 02:07,False,0,0,3,True,Caller 1629,Opened by  463,17/4/2016 01:01,?,?,Updated by 908,Phone,Location 143,Category 26,Subcategory 174,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 218,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 199,17/4/2016 01:43,22/4/2016 02:07,1,1,1,121.10000000000001,10.68,21.36,121,2.67
INC0020072,C,22/4/2016 04:07,False,1,0,3,True,Caller 2759,Opened by  463,17/4/2016 03:17,?,?,Updated by 908,Phone,Location 161,Category 57,Subcategory 170,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 218,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 199,17/4/2016 03:24,22/4/2016 04:07,2,2,2,120.84,53.4,96.12,242,10.68
INC0020087,C,23/4/2016 09:07,False,0,0,4,True,Caller 1467,Opened by  17,17/4/2016 09:40,Created by 10,17/4/2016 10:17,Updated by 908,Phone,Location 215,Category 37,Subcategory 135,Symptom 118,?,2 - Medium,2 - Medium,3 - Moderate,Group 46,Resolver 83,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 76,18/4/2016 08:56,23/4/2016 09:07,2,2,2,142.83,26.7,37.379999999999995,143,5.34
INC0020089,C,22/4/2016 14:07,False,0,0,2,True,Caller 1070,Opened by  17,17/4/2016 10:21,?,?,Updated by 908,Phone,Location 161,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 11,17/4/2016 13:29,22/4/2016 14:07,2,2,2,123.75999999999999,16.02,32.04,124,5.34
INC0020104,C,22/4/2016 15:07,False,0,0,2,True,Caller 2454,Opened by  47,17/4/2016 14:47,?,?,Updated by 908,Phone,Location 161,Category 46,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 26,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 24,17/4/2016 14:56,22/4/2016 15:07,2,2,2,120.33000000000001,16.02,26.7,120,5.34
INC0020128,C,23/4/2016 12:07,False,2,0,5,True,Caller 2234,Opened by  17,18/4/2016 06:43,Created by 10,18/4/2016 06:47,Updated by 908,Phone,Location 143,Category 37,Subcategory 135,Symptom 495,?,2 - Medium,2 - Medium,3 - Moderate,Group 48,Resolver 74,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 67,18/4/2016 12:01,23/4/2016 12:07,2,2,2,125.32,32.04,80.1,376,16.02
INC0020137,C,23/4/2016 15:07,False,2,0,6,True,Caller 5317,Opened by  17,18/4/2016 07:54,Created by 10,18/4/2016 07:58,Updated by 908,Phone,Location 161,Category 57,Subcategory 170,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 65,Resolver 197,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 179,18/4/2016 14:59,23/4/2016 15:07,2,2,2,127.14,32.04,112.14,381,16.02
INC0020143,C,23/4/2016 14:07,False,1,0,3,True,Caller 3789,Opened by  17,18/4/2016 08:09,Created by 10,18/4/2016 08:15,Updated by 908,Phone,Location 204,Category 42,Subcategory 223,Symptom 65,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 194,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 177,18/4/2016 13:25,23/4/2016 14:07,2,2,2,125.87,32.04,74.75999999999999,252,10.68
INC0020147,C,27/4/2016 17:07,False,0,0,3,False,Caller 5431,Opened by  17,18/4/2016 08:17,Created by 10,18/4/2016 08:24,Updated by 908,Phone,Location 51,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 12,Resolver 136,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 122,22/4/2016 17:06,27/4/2016 17:07,2,2,2,224.72,21.36,48.06,225,5.34
INC0020169,C,23/4/2016 09:07,False,0,0,2,True,Caller 872,Opened by  24,18/4/2016 08:41,?,?,Updated by 908,Phone,Location 161,Category 26,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,18/4/2016 09:04,23/4/2016 09:07,2,2,2,120.42999999999999,5.34,26.7,120,5.34
INC0020225,C,23/4/2016 15:07,False,2,0,6,True,Caller 3936,Opened by  24,18/4/2016 09:29,Created by 13,18/4/2016 09:32,Updated by 908,Phone,Location 51,Category 44,Subcategory 64,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 194,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 177,18/4/2016 14:52,23/4/2016 15:07,2,2,2,125.59,32.04,112.14,377,16.02
INC0020233,C,24/4/2016 10:07,False,2,0,5,True,Caller 3578,Opened by  17,18/4/2016 09:38,?,?,Updated by 908,Phone,Location 204,Category 37,Subcategory 135,Symptom 118,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,Resolver 141,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 127,19/4/2016 09:58,24/4/2016 10:07,2,2,2,144.48000000000002,48.06,80.1,433,16.02
INC0020284,C,23/4/2016 14:07,False,0,0,3,True,Caller 5605,Opened by  168,18/4/2016 10:09,Created by 76,18/4/2016 10:10,Updated by 908,Phone,Location 161,Category 9,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,False,True,Do Not Notify,?,?,?,?,code 5,Resolved by 227,18/4/2016 14:05,23/4/2016 14:07,2,2,2,123.95,10.68,32.04,124,5.34
INC0020301,C,23/4/2016 11:07,False,0,0,2,True,Caller 3039,Opened by  24,18/4/2016 10:32,?,?,Updated by 908,Phone,Location 93,Category 35,Subcategory 28,Symptom 506,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,18/4/2016 10:35,23/4/2016 11:07,2,2,2,120.58,16.02,32.04,121,5.34
INC0020316,C,23/4/2016 17:07,False,0,0,3,True,Caller 2329,Opened by  24,18/4/2016 10:42,Created by 13,18/4/2016 10:44,Updated by 908,Phone,Location 204,Category 46,Subcategory 150,Symptom 431,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 139,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 125,18/4/2016 17:02,23/4/2016 17:07,2,2,2,126.38,21.36,48.06,126,5.34
INC0020325,C,1/5/2016 13:07,False,1,0,9,False,Caller 3661,Opened by  62,18/4/2016 10:58,Created by 33,18/4/2016 11:01,Updated by 908,Phone,Location 204,Category 26,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,26/4/2016 12:32,1/5/2016 13:07,2,2,2,314.09,10.68,85.44,628,10.68
INC0020326,C,24/4/2016 15:07,False,1,0,5,True,Caller 5433,Opened by  17,18/4/2016 10:58,Created by 10,18/4/2016 11:01,Updated by 908,Phone,Location 204,Category 35,Subcategory 28,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 53,19/4/2016 14:24,24/4/2016 15:07,2,2,2,148.11,21.36,85.44,296,10.68
INC0020337,C,23/4/2016 12:07,False,0,0,2,True,Caller 4262,Opened by  239,18/4/2016 11:07,?,?,Updated by 908,Phone,Location 93,Category 53,Subcategory 303,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 126,False,True,Do Not Notify,?,?,?,?,code 10,Resolved by 114,18/4/2016 11:13,23/4/2016 12:07,2,2,2,121.0,10.68,26.7,121,5.34
